codigo,nombre,capitulo,vigente
903850,LÍQUIDO CEFALORRAQUÍDEO (LCR EXAMEN FÍSICO Y CITOQUÍMICO CON GLUCOSA PROTEÍNAS MORFOLOGÍA DE ERITROCITOS Y DIFERENCIAL DE LEUCOCITOS),CapItulo 17 LABORATORIO CLINICO,1
903851,LÍQUIDO PERITONEAL (EXAMEN FÍSICO Y CITOQUÍMICO CON DETECCIÓN DE ERITROCITOS RECUENTO Y MORFOLOGÍA DE LEUCOCITOS GLUCOSA PROTEÍNAS Y AMILASA),CapItulo 17 LABORATORIO CLINICO,1
903852,LÍQUIDO PLEURAL (EXAMEN FÍSICO Y CITOQUÍMICO CON RECUENTO Y MORFOLOGÍA DE LEUCOCITOS GLUCOSA Y DESHIDROGENASA LÁCTICA),CapItulo 17 LABORATORIO CLINICO,1
903853,LÍQUIDO SINOVIAL (EXAMEN FÍSICO Y CITOQUÍMICO CON RECUENTO Y MORFOLOGÍA DE ERITROCITOS Y LEUCOCITOS GLUCOSA PROTEÍNAS Y TEST DE MUCINA),CapItulo 17 LABORATORIO CLINICO,1
903854,MAGNESIO EN SUERO U OTROS FLUIDOS,CapItulo 17 LABORATORIO CLINICO,1
903855,MAGNESIO EN ORINA DE 24 HORAS,CapItulo 17 LABORATORIO CLINICO,1
903856,NITRÓGENO UREICO,CapItulo 17 LABORATORIO CLINICO,1
903857,NITRÓGENO UREICO EN ORINA DE 24 HORAS,CapItulo 17 LABORATORIO CLINICO,1
903858,OSMOLARIDAD CALCULADA,CapItulo 17 LABORATORIO CLINICO,1
903859,POTASIO EN SUERO U OTROS FLUIDOS,CapItulo 17 LABORATORIO CLINICO,1
903860,POTASIO EN ORINA DE 24 HORAS,CapItulo 17 LABORATORIO CLINICO,1
903861,PROTEÍNAS DIFERENCIADAS [ALBUMINA-GLOBULINA],CapItulo 17 LABORATORIO CLINICO,1
903862,PROTEÍNAS EN ORINA DE 24 HORAS,CapItulo 17 LABORATORIO CLINICO,1
903863,PROTEÍNAS TOTALES EN SUERO Y OTROS FLUIDOS,CapItulo 17 LABORATORIO CLINICO,1
903864,SODIO EN SUERO U OTROS FLUIDOS,CapItulo 17 LABORATORIO CLINICO,1
903865,SODIO EN ORINA DE 24 HORAS,CapItulo 17 LABORATORIO CLINICO,1
903866,TRANSAMINASA GLUTÁMICO-PIRÚVICA [ALANINO AMINO TRANSFERASA],CapItulo 17 LABORATORIO CLINICO,1
903867,TRANSAMINASA GLUTÁMICO OXALACÉTICA [ASPARTATO AMINO TRANSFERASA],CapItulo 17 LABORATORIO CLINICO,1
903868,TRIGLICERIDOS,CapItulo 17 LABORATORIO CLINICO,1
903869,UREA EN SANGRE U OTROS FLUIDOS,CapItulo 17 LABORATORIO CLINICO,1
903870,UREA EN ORINA DE 24 HORAS,CapItulo 17 LABORATORIO CLINICO,1
903871,AMILASA EN ORINA PARCIAL,CapItulo 17 LABORATORIO CLINICO,1
903872,SODIO EN ORINA PARCIAL,CapItulo 17 LABORATORIO CLINICO,1
903873,CALCIO EN ORINA PARCIAL,CapItulo 17 LABORATORIO CLINICO,1
903874,PROTEÍNAS TOTALES EN ORINA PARCIAL,CapItulo 17 LABORATORIO CLINICO,1
903875,FÓSFORO EN ORINA PARCIAL,CapItulo 17 LABORATORIO CLINICO,1
903876,CREATININA EN ORINA PARCIAL,CapItulo 17 LABORATORIO CLINICO,1
903877,ÁCIDO ÚRICO EN ORINA PARCIAL,CapItulo 17 LABORATORIO CLINICO,1
903878,POTASIO EN ORINA PARCIAL,CapItulo 17 LABORATORIO CLINICO,1
903879,MAGNESIO EN ORINA PARCIAL,CapItulo 17 LABORATORIO CLINICO,1
903880,CLORO EN ORINA PARCIAL,CapItulo 17 LABORATORIO CLINICO,1
903881,CREATINA EN ORINA DE 24 HORAS,CapItulo 17 LABORATORIO CLINICO,1
903882,PRUEBA DE RIFAMPICINA (4 MUESTRAS),CapItulo 17 LABORATORIO CLINICO,1
903883,GLUCOSA SEMIAUTOMATIZADA [GLUCOMETRÍA],CapItulo 17 LABORATORIO CLINICO,1
903884,TEST DE O'SULLIVAN CONFIRMATORIO (CUATRO MUESTRAS),CapItulo 17 LABORATORIO CLINICO,1
903885,PRUEBA DE TOLERANCIA A LA GLUCOSA POR 3 HORAS (6 MUESTRAS: 0 30 60 90 120 Y 180 MINUTOS),CapItulo 17 LABORATORIO CLINICO,1
903886,PRUEBA DE TOLERANCIA A LA GLUCOSA POR 2 HORAS (3 MUESTRAS: 0 60 Y 120 MINUTOS),CapItulo 17 LABORATORIO CLINICO,1
903887,PRUEBA DE TOLERANCIA A LA GLUCOSA POR 2 HORAS (4 MUESTRAS: 0 30 60 Y 120 MINUTOS),CapItulo 17 LABORATORIO CLINICO,1
903888,PRUEBA DE TOLERANCIA A LA GLUCOSA POR 2 HORAS (5 MUESTRAS: 0 30 60 90 Y 120 MINUTOS),CapItulo 17 LABORATORIO CLINICO,1
903889,PRUEBA DE TOLERANCIA A LA GLUCOSA POR 3 HORAS (5 MUESTRAS: 0 30 60 120 Y 180 MINUTOS),CapItulo 17 LABORATORIO CLINICO,1
903890,PRUEBA DE TOLERANCIA A LA GLUCOSA POR 4 HORAS (6 MUESTRAS: 0 30 60 120 180 Y 240 MINUTOS),CapItulo 17 LABORATORIO CLINICO,1
903891,PRUEBA DE TOLERANCIA A LA GLUCOSA POR 4 HORAS (7 MUESTRAS: 0 30 60 90 120 180 Y 240 MINUTOS),CapItulo 17 LABORATORIO CLINICO,1
903892,PRUEBA DE TOLERANCIA A LA GLUCOSA POR 5 HORAS (7 MUESTRAS: 0 30 60 120 180 240 Y 300 MINUTOS),CapItulo 17 LABORATORIO CLINICO,1
903893,PRUEBA DE TOLERANCIA A LA GLUCOSA POR 5 HORAS (8 MUESTRAS: 0 30 60 90 120 180 240 Y 300 MINUTOS),CapItulo 17 LABORATORIO CLINICO,1
903894,PRUEBA DE TOLERANCIA A LA GLUCOSA POR 6 HORAS (8 MUESTRAS: 0 30 60 120 180 240 300 Y 360),CapItulo 17 LABORATORIO CLINICO,1
903895,CREATININA EN SUERO U OTROS FLUIDOS,CapItulo 17 LABORATORIO CLINICO,1
903896,Cistatina C,CapItulo 17 LABORATORIO CLINICO,1
904001,ANGIOTENSINA II,CapItulo 17 LABORATORIO CLINICO,1
904002,ENZIMA CONVERTIDORA DE ANGIOTENSINA,CapItulo 17 LABORATORIO CLINICO,1
904004,RENINA TOTAL,CapItulo 17 LABORATORIO CLINICO,1
904005,RENINA ACTIVIDAD PLASMÁTICA,CapItulo 17 LABORATORIO CLINICO,1
904006,LEPTINA,CapItulo 17 LABORATORIO CLINICO,1
904101,SOMATOMEDINA C [FACTOR I DE CRECIMIENTO SIMILAR A LA INSULINA O IGF-1],CapItulo 17 LABORATORIO CLINICO,1
904102,HORMONA ANTIDIURÉTICA,CapItulo 17 LABORATORIO CLINICO,1
904103,HORMONA ADRENOCORTICOTRÓPICA,CapItulo 17 LABORATORIO CLINICO,1
904104,HORMONA DE CRECIMIENTO [SOMATOTRÓPICA],CapItulo 17 LABORATORIO CLINICO,1
904105,HORMONA FOLÍCULO ESTIMULANTE,CapItulo 17 LABORATORIO CLINICO,1
904106,HORMONA FOLÍCULO ESTIMULANTE Y HORMONA LUTEINIZANTE PRE Y POST HORMONA LIBERADORA DE GONADOTROPINA CADA MUESTRA,CapItulo 17 LABORATORIO CLINICO,1
904107,HORMONA LUTEINIZANTE,CapItulo 17 LABORATORIO CLINICO,1
904108,PROLACTINA,CapItulo 17 LABORATORIO CLINICO,1
904109,PROLACTINA (MEZCLA DE TRES MUESTRAS),CapItulo 17 LABORATORIO CLINICO,1
904111,HORMONA ADRENOCORTICOTRÓPICA PRE Y POST CADA MUESTRA,CapItulo 17 LABORATORIO CLINICO,1
904201,HORMONA DE CRECIMIENTO [SOMATOTRÓPICA] PRE Y POST ESTIMULACIÓN CADA MUESTRA,CapItulo 17 LABORATORIO CLINICO,1
904202,HORMONA DEL CRECIMIENTO [SOMATOTRÓPICA] PRE Y POST EJERCICIO CADA MUESTRA,CapItulo 17 LABORATORIO CLINICO,1
904203,HORMONA FOLÍCULO ESTIMULANTE Y HORMONA LUTEINIZANTE PRE Y POST OTRO ESTÍMULO CADA MUESTRA,CapItulo 17 LABORATORIO CLINICO,1
904204,PROLACTINA PRE Y POST ESTIMULACIÓN,CapItulo 17 LABORATORIO CLINICO,1
904205,HORMONA DEL CRECIMIENTO [SOMATOTRÓPICA] PRE Y POST ESTÍMULO CLONIDINA CADA MUESTRA,CapItulo 17 LABORATORIO CLINICO,1
904206,HORMONA DEL CRECIMIENTO [SOMATOTRÓPICA] PRE Y POST ESTÍMULO GLUCAGÓN CADA MUESTRA,CapItulo 17 LABORATORIO CLINICO,1
904207,HORMONA DEL CRECIMIENTO [SOMATOTRÓPICA] PRE Y POST ESTÍMULO GLUCOSA CADA MUESTRA,CapItulo 17 LABORATORIO CLINICO,1
904208,HORMONA DEL CRECIMIENTO [SOMATOTRÓPICA] PRE Y POST ESTÍMULO INSULINA CADA MUESTRA,CapItulo 17 LABORATORIO CLINICO,1
904210,PROLACTINA PRE Y POST TRH CADA MUESTRA,CapItulo 17 LABORATORIO CLINICO,1
904301,CORTISOL PRE Y POST ESTIMULACIÓN 2 MUESTRAS,CapItulo 17 LABORATORIO CLINICO,1
904302,CORTISOL PRE Y POSTSUPRESIÓN CON DEXAMETASONA,CapItulo 17 LABORATORIO CLINICO,1
904303,CORTISOL Y GLUCOSA PRE Y POST INSULINA HASTA 4 MUESTRAS,CapItulo 17 LABORATORIO CLINICO,1
904401,ESTRADIOL PRE Y POST GONADOTROPINA CORIÓNICA CADA MUESTRA,CapItulo 17 LABORATORIO CLINICO,1
904402,HIDROXIPROGESTERONA 17 ALFA PRE Y POST HORMONA ADRENOCORTICOTRÓPICA CADA MUESTRA,CapItulo 17 LABORATORIO CLINICO,1
904403,INHIBINA A,CapItulo 17 LABORATORIO CLINICO,1
904404,INHIBINA B,CapItulo 17 LABORATORIO CLINICO,1
904405,MACROPROLACTINA,CapItulo 17 LABORATORIO CLINICO,1
904501,ANDROSTENEDIONA,CapItulo 17 LABORATORIO CLINICO,1
904503,ESTRADIOL,CapItulo 17 LABORATORIO CLINICO,1
904504,ESTRIOL,CapItulo 17 LABORATORIO CLINICO,1
904505,ESTRIOL LIBRE,CapItulo 17 LABORATORIO CLINICO,1
904506,ESTRÓGENOS (ESTRADIOL 17 BETA),CapItulo 17 LABORATORIO CLINICO,1
904507,ESTRONA SEMIAUTOMATIZADO O AUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
904508,GONADOTROPINA CORIÓNICA SUBUNIDAD BETA CUALITATIVA PRUEBA DE EMBARAZO EN ORINA O SUERO,CapItulo 17 LABORATORIO CLINICO,1
904509,HIDROXIPROGESTERONA 17 ALFA,CapItulo 17 LABORATORIO CLINICO,1
904510,PROGESTERONA,CapItulo 17 LABORATORIO CLINICO,1
904511,HORMONA ANTIMULLERIANA,CapItulo 17 LABORATORIO CLINICO,1
904512,ANDROSTERONA,CapItulo 17 LABORATORIO CLINICO,1
904601,TESTOSTERONA LIBRE,CapItulo 17 LABORATORIO CLINICO,1
904602,TESTOSTERONA TOTAL,CapItulo 17 LABORATORIO CLINICO,1
904603,TESTOSTERONA TOTAL PRE Y POST HORMONA ADRENOCORTICOTRÓPICA CADA MUESTRA,CapItulo 17 LABORATORIO CLINICO,1
904604,ACROSINA ACTIVIDAD TOTAL (PRUEBA DE CAPACIDAD FECUNDANTE),CapItulo 17 LABORATORIO CLINICO,1
904605,DIHIDROTESTOSTERONA,CapItulo 17 LABORATORIO CLINICO,1
904701,GLUCAGÓN,CapItulo 17 LABORATORIO CLINICO,1
904702,INSULINA PRE Y POST GLUCOSA,CapItulo 17 LABORATORIO CLINICO,1
904703,INSULINA CURVA (CINCO MUESTRAS),CapItulo 17 LABORATORIO CLINICO,1
904704,INSULINA (CADA MUESTRA),CapItulo 17 LABORATORIO CLINICO,1
904705,INSULINA LIBRE,CapItulo 17 LABORATORIO CLINICO,1
904706,PÉPTIDO C,CapItulo 17 LABORATORIO CLINICO,1
904707,PROINSULINA,CapItulo 17 LABORATORIO CLINICO,1
904708,SOMATOSTATINA,CapItulo 17 LABORATORIO CLINICO,1
904709,ADIPONECTINA,CapItulo 17 LABORATORIO CLINICO,1
904710,PROTEÍNA TRANSPORTADORA DE LA SOMATOMEDINA C,CapItulo 17 LABORATORIO CLINICO,1
904711,INSULINA CURVA DE 2 HORAS (3 MUESTRAS: 0 60 Y 120 MINUTOS),CapItulo 17 LABORATORIO CLINICO,1
904712,INSULINA CURVA DE 2 HORAS (4 MUESTRAS: 0 30 60 Y 120 MINUTOS),CapItulo 17 LABORATORIO CLINICO,1
904713,INSULINA CURVA DE 3 HORAS (6 MUESTRAS: 0 30 60 90 120 Y 180 MINUTOS),CapItulo 17 LABORATORIO CLINICO,1
904714,INSULINA CURVA DE 4 HORAS (6 MUESTRAS: 0 30 60 120 180 Y 240 MINUTOS),CapItulo 17 LABORATORIO CLINICO,1
904715,INSULINA CURVA DE 4 HORAS (7 MUESTRAS: 0 30 60 90 120 180 Y 240 MINUTOS),CapItulo 17 LABORATORIO CLINICO,1
904716,INSULINA CURVA DE 5 HORAS (7 MUESTRAS: 0 30 60 120 180 240 Y 300 MINUTOS),CapItulo 17 LABORATORIO CLINICO,1
904717,INSULINA CURVA DE 5 HORAS (8 MUESTRAS: 0 30 60 90 120 180 240 Y 300 MINUTOS),CapItulo 17 LABORATORIO CLINICO,1
904718,INSULINA CURVA DE 6 HORAS (8 MUESTRAS: 0 30 60 120 180 240 300 Y 360),CapItulo 17 LABORATORIO CLINICO,1
904719,PÉPTIDO C PRE Y POST GLUCAGÓN,CapItulo 17 LABORATORIO CLINICO,1
904720,ELASTASA PANCREÁTICA,CapItulo 17 LABORATORIO CLINICO,1
904721,PÉPTIDO INTESTINAL VASOACTIVO,CapItulo 17 LABORATORIO CLINICO,1
904801,ALDOSTERONA,CapItulo 17 LABORATORIO CLINICO,1
904802,ALDOSTERONA EN ORINA,CapItulo 17 LABORATORIO CLINICO,1
904803,ANDROSTENEDIOL GLUCURONIDO 3 ALFA,CapItulo 17 LABORATORIO CLINICO,1
904804,CETOESTEROIDES 17,CapItulo 17 LABORATORIO CLINICO,1
904805,CORTISOL DIFERENTES MUESTRAS,CapItulo 17 LABORATORIO CLINICO,1
904806,CORTISOL (DOS MUESTRAS AM-PM),CapItulo 17 LABORATORIO CLINICO,1
904807,CORTISOL LIBRE EN ORINA DE 24 HORAS,CapItulo 17 LABORATORIO CLINICO,1
904808,DEHIDROEPINANDROSTERONA,CapItulo 17 LABORATORIO CLINICO,1
904809,DEHIDROEPINANDROSTERONA SULFATO [EPINANDROSTERONA - DHEA-SO4] CADA MUESTRA,CapItulo 17 LABORATORIO CLINICO,1
904810,DEOXICORTISOL 11,CapItulo 17 LABORATORIO CLINICO,1
904811,HIDROXICORTICOSTEROIDES 17,CapItulo 17 LABORATORIO CLINICO,1
904812,CORTISOL AM,CapItulo 17 LABORATORIO CLINICO,1
904813,CORTISOL PM,CapItulo 17 LABORATORIO CLINICO,1
904814,HIDROXICORTICOESTEROIDES EN ORINA PARCIAL,CapItulo 17 LABORATORIO CLINICO,1
904815,ALDOSTERONA PRE Y POST ESTÍMULO (ESPECÍFICO),CapItulo 17 LABORATORIO CLINICO,1
904901,GLOBULINA TRANSPORTADORA DE TIROXINA,CapItulo 17 LABORATORIO CLINICO,1
904902,HORMONA ESTIMULANTE DEL TIROIDES,CapItulo 17 LABORATORIO CLINICO,1
904904,HORMONA ESTIMULANTE DEL TIROIDES ULTRASENSIBLE,CapItulo 17 LABORATORIO CLINICO,1
904905,HORMONA ESTIMULANTE DEL TIROIDES PRE Y POST ESTIMULACIÓN,CapItulo 17 LABORATORIO CLINICO,1
904906,HORMONA ESTIMULANTE DEL TIROIDES PRE Y POST ESTIMULACIÓN ULTRASENSIBLE,CapItulo 17 LABORATORIO CLINICO,1
904907,HORMONA ESTIMULANTE DEL TIROIDES PRE Y POST HORMONA LIBERADORA DE TIROTROPINA 1 HORA TRES MUESTRAS,CapItulo 17 LABORATORIO CLINICO,1
904908,HORMONA ESTIMULANTE DEL TIROIDES PRE Y POST HORMONA LIBERADORA DE TIROTROPINA 2 HORAS CUATRO MUESTRAS,CapItulo 17 LABORATORIO CLINICO,1
904909,HORMONA ESTIMULANTE DEL TIROIDES PRE Y POST DOS MUESTRAS ULTRASENSIBLE,CapItulo 17 LABORATORIO CLINICO,1
904910,HORMONA ESTIMULANTE DEL TIROIDES PRE Y POST HORMONA LIBERADORA DE TIROTROPINA 1 HORA TRES MUESTRAS ULTRASENSIBLE,CapItulo 17 LABORATORIO CLINICO,1
904911,HORMONA PARATIROIDEA C TERMINAL,CapItulo 17 LABORATORIO CLINICO,1
904912,HORMONA PARATIROIDEA MOLÉCULA INTACTA,CapItulo 17 LABORATORIO CLINICO,1
904913,HORMONA PARATIROIDEA MOLÉCULA MEDIA,CapItulo 17 LABORATORIO CLINICO,1
904914,HORMONA PARATIROIDEA N TERMINAL,CapItulo 17 LABORATORIO CLINICO,1
904915,HORMONA ESTIMULANTE DEL TIROIDES PRE Y POST HORMONA LIBERADORA DE TIROTROPINA 2 HORAS CUATRO MUESTRAS ULTRASENSIBLE,CapItulo 17 LABORATORIO CLINICO,1
904916,TIROXINA LIBRE PRE Y POST LEVOTIROXINA,CapItulo 17 LABORATORIO CLINICO,1
904920,TIROGLOBULINA,CapItulo 17 LABORATORIO CLINICO,1
904921,TIROXINA LIBRE,CapItulo 17 LABORATORIO CLINICO,1
904922,TIROXINA TOTAL,CapItulo 17 LABORATORIO CLINICO,1
904923,TRIYODOTIRONINA (CAPTACIÓN),CapItulo 17 LABORATORIO CLINICO,1
904924,TRIYODOTIRONINA LIBRE,CapItulo 17 LABORATORIO CLINICO,1
904925,TRIYODOTIRONINA TOTAL,CapItulo 17 LABORATORIO CLINICO,1
904926,TIROXINA NORMALIZADA,CapItulo 17 LABORATORIO CLINICO,1
904927,TRIYODOTIRONINA REVERSA,CapItulo 17 LABORATORIO CLINICO,1
905001,NIVEL DE LIDOCAÍNA [MONOETILGLICINEXILIDIDA-MEGX] EN SUERO SEMIAUTOMATIZADO O AUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905002,NIVEL DE LIDOCAÍNA [MONOETILGLICINEXILIDIDA-MEGX] EN ORINA SEMIAUTOMATIZADO O AUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905003,NIVEL DE PROCAINAMIDA METABOLITOS N-ACETIL PROCAINAMIDA SEMIAUTOMATIZADO O AUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905101,CUMARÍNICOS,CapItulo 17 LABORATORIO CLINICO,1
905102,WARFARINA CUALITATIVA SEMIAUTOMATIZADA O AUTOMATIZADA,CapItulo 17 LABORATORIO CLINICO,1
905103,WARFARINA CUANTITATIVA SEMIAUTOMATIZADA O AUTOMATIZADA,CapItulo 17 LABORATORIO CLINICO,1
905104,NIVEL DE INHIBIDORES DIRECTOS DEL FACTOR Xa,CapItulo 17 LABORATORIO CLINICO,1
905105,NIVEL DE INHIBIDORES DIRECTOS DE LA TROMBINA,CapItulo 17 LABORATORIO CLINICO,1
905106,NIVEL DE INHIBIDORES INDIRECTOS DEL FACTOR Xa (HEPARINA DE BAJO PESO MOLECULAR),CapItulo 17 LABORATORIO CLINICO,1
905107,HEPARINA NO FRACCIONADA DOSIFICACIÓN,CapItulo 17 LABORATORIO CLINICO,1
905201,ÁCIDO VALPROICO AUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905202,ÁCIDO VALPROICO LIBRE AUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905203,BARBITÚRICOS CUANTITATIVO SEMIAUTOMATIZADO O AUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905204,BARBITÚRICOS SEMICUANTITATIVO MANUAL O SEMIAUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905205,CARBAMAZEPINA CUANTITATIVA SEMIAUTOMATIZADA,CapItulo 17 LABORATORIO CLINICO,1
905206,CARBAMAZEPINA CUANTITATIVA AUTOMATIZADA,CapItulo 17 LABORATORIO CLINICO,1
905208,ETOSUXIMIDA CUANTITATIVA AUTOMATIZADA,CapItulo 17 LABORATORIO CLINICO,1
905209,ETOSUXIMIDA CUANTITATIVA SEMIAUTOMATIZADA,CapItulo 17 LABORATORIO CLINICO,1
905210,FENITOÍNA LIBRE AUTOMATIZADA,CapItulo 17 LABORATORIO CLINICO,1
905213,FENITOÍNA TOTAL AUTOMATIZADA,CapItulo 17 LABORATORIO CLINICO,1
905214,FENOBARBITAL NIVELES SÉRICOS AUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905301,ANFETAMINAS Y METANFETAMINAS CUANTITATIVAS AUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905302,ANFETAMINAS Y METANFETAMINAS SEMICUANTITATIVA MANUAL O SEMIAUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905303,ANTIDEPRESIVOS TRICÍCLICOS CUANTITATIVO AUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905304,ANTIDEPRESIVOS TRICÍCLICOS SEMICUANTITATIVO MANUAL O SEMIAUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905305,BENZODIACEPINAS CUANTITATIVAS AUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905306,BENZODIACEPINAS SEMICUANTITATIVO MANUAL O SEMIAUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905307,CLORPROMAZINA,CapItulo 17 LABORATORIO CLINICO,1
905308,FENCICLIDINA,CapItulo 17 LABORATORIO CLINICO,1
905309,FENOTIAZINAS AUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905310,FENOTIAZINAS MANUAL O SEMIAUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905311,FLUOXETINA Y NORFLUOXETINA MANUAL O SEMIAUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905312,LITIO AUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905313,LITIO SEMIAUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905401,AMIKACINA AUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905404,GENTAMICINA AUTOMATIZADA,CapItulo 17 LABORATORIO CLINICO,1
905406,KANAMICINA AUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905407,NETILMICINA AUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905409,TOBRAMICINA AUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905410,VANCOMICINA AUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905412,ANFOTERICINA B AUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905413,ÁCIDO NALIDIXICO AUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905414,CIPROFLOXACINA AUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905415,FLUCONAZOLE AUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905416,ITRACONAZOLE AUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905417,KETOCONAZOLE AUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905418,MICONAZOL AUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905501,CICLOSERINA SEMIAUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905502,CICLOSPORINA A O METABOLITOS SEMIAUTOMATIZADO O AUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905503,TACROLIMUS SEMIAUTOMATIZADO O AUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905504,METOTREXATO SEMIAUTOMATIZADO O AUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905505,EVEROLIMUS SEMIAUTOMATIZADO O AUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905601,DIGITOXINA AUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905602,DIGITOXINA SEMIAUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905603,DIGOXINA AUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905604,DIGOXINA SEMIAUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905606,NITROPRUSIATO DE SODIO,CapItulo 17 LABORATORIO CLINICO,1
905607,TEOFILINA SEMIAUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905608,TEOFILINA AUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905701,ACETAMINOFEN AUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905702,ACETAMINOFEN SEMIAUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905703,ALCALOIDES AUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905704,ALCALOIDES SEMIAUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905705,ALCOHOL ETÍLICO AUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905706,ALCOHOL ETÍLICO SEMIAUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905707,ALCOHOL METÍLICO [FORMALDEHÍDO] MANUAL,CapItulo 17 LABORATORIO CLINICO,1
905708,ALCOHOL METÍLICO [FORMALDEHÍDO] SEMIAUTOMATIZADO O AUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905709,ARSÉNICO SEMIAUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905710,ATROPÍNICOS AUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905711,ATROPÍNICOS SEMIAUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905712,BIPIRIDILO SEMIAUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905713,BIPIRIDILO AUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905714,CAFEÍNA AUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905715,CAFEÍNA SEMIAUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905716,CANNABINOIDES AUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905717,CANNABINOIDES MANUAL O SEMIAUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905718,CARBAMATOS O METABOLITOS AUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905719,CARBAMATOS O METABOLITOS SEMIAUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905720,CIANUROS SEMIAUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905721,CIANUROS AUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905722,HIDROCARBUROS AUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905723,HIDROCARBUROS SEMIAUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905724,COCAÍNA O METABOLITOS MANUAL,CapItulo 17 LABORATORIO CLINICO,1
905725,COCAÍNA O METABOLITOS SEMIAUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905726,COCAÍNA O METABOLITOS AUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905727,DROGAS DE ABUSO,CapItulo 17 LABORATORIO CLINICO,1
905728,ESTRICNINA SEMIAUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905729,ESTRICNINA AUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
905730,MERCURIO SEMIAUTOMATIZADO,CapItulo 17 LABORATORIO CLINICO,1
