codigo_cups,codigo_soat,descripcion_soat,clase,cobertura,uvb,valor_pesos
861403,37402,TRATAMIENTO MEDICO QUELOIDE: INCLUYE: INFILTRACIONES Y OTROS,PUNTOS,POS,19.77,228400
861410,,TATUAJE INTRADERMICO O INYECCION DE PIGMENTOS OPACOS INSOLUBLES,,POS,,
861411,37804,TRATAMIENTO CON TOXINA BOTULINICA - SESION,PUNTOS,POS,53.68,620100
861801,,INSERCION DE ANTICONCEPTIVOS SUBDERMICOS,,POS,,
861803,,INSERCION DE CATETER SUBDERMICO (EPIDERMOCLISIS),,POS,,
861804,,INSERCION DE ESTIMULADOR ELECTRICO TRANSCUTANEO,,POS,,
861805,1389,INSTALACION DE BOMBA DE INFUSION PARA DOLOR,GRUPO,POS,13,3886400
861902,,REVISION DE DISPOSITIVO DE INFUSION,,POS,,
861903,,RECAMBIO DE SUSTANCIA TERAPEUTICA EN DISPOSITIVO DE INFUSION,,POS,,
861904,,PROGRAMACION O REPROGRAMACION DE DISPOSITIVO DE INFUSION,,POS,,
861905,,RETIRO O SUSTITUCION DE DISPOSITIVO DE INFUSION,,POS,,
862001,15260,TRATAMIENTO QUIRURGICO QUEMADURAS CARA,GRUPO,POS,8,2080800
862001,15261,TRATAMIENTO QUIRURGICO QUEMADURAS CUELLO,GRUPO,POS,8,2080800
862002,15265,TRATAMIENTO QUIRURGICO QUEMADURAS ZONAS DE FLEXION (NO INCLUYE DEDOS); INCLUYE: AXILA - CODO - CUELLO - DORSO DE PIE - HUECO POPLITEO - REGION INGUINAL,GRUPO,POS,7,1893200
862003,15263,TRATAMIENTO QUIRURGICO QUEMADURAS EN MANOS (NO INCLUYE DEDOS),GRUPO,POS,5,1063500
862004,15264,TRATAMIENTO QUIRURGICO QUEMADURAS PIE,GRUPO,POS,5,1063500
862005,15262,TRATAMIENTO QUIRURGICO QUEMADURAS GENITALES,GRUPO,POS,8,2080800
862006,15160,TRATAMIENTO QUIRURGICO QUEMADURAS EN AREA GENERAL - HASTA 5% (TRATAMIENTO TOTAL),GRUPO,POS,5,1063500
862007,15161,TRATAMIENTO DE QUEMADURAS EN AREA GENERAL DE 6 A 15% (TRATAMIENTO TOTAL),GRUPO,POS,8,2080800
862008,15162,TRATAMIENTO DE QUEMADURAS EN AREA GENERAL DE 16 A 25% (TRATAMIENTO TOTAL),GRUPO,POS,13,3886400
862009,15163,TRATAMIENTO DE QUEMADURAS EN AREA GENERAL DE 26% EN ADELANTE (TRATAMIENTO TOTAL),GRUPO,POS,20,3572100
862010,15163,TRATAMIENTO DE QUEMADURAS EN AREA GENERAL DE 26% EN ADELANTE (TRATAMIENTO TOTAL),GRUPO,POS,20,3572100
862101,8260,DRENAJE DE QUISTE PILONIDAL,GRUPO,POS,4,840000
862102,8261,RESECCION QUISTE PILONIDAL; INCLUYE LA EFECTUADA POR CIERRE PARCIAL - EXTIRPACION ABIERTA O MARSUPIALIZACION,GRUPO,POS,7,1893200
862103,8261,RESECCION QUISTE PILONIDAL; INCLUYE LA EFECTUADA POR CIERRE PARCIAL - EXTIRPACION ABIERTA O MARSUPIALIZACION,GRUPO,POS,7,1893200
862104,8261,RESECCION QUISTE PILONIDAL; INCLUYE LA EFECTUADA POR CIERRE PARCIAL - EXTIRPACION ABIERTA O MARSUPIALIZACION,GRUPO,POS,7,1893200
862310,15103,DESBRIDAMIENTO POR LESION DE TEJIDOS PROFUNDOS - MAS DEL 5% AREA CORPORAL,GRUPO,POS,7,1893200
862311,15241,COLGAJO DE PIEL A DISTANCIA (INCLUIDOS VARIOS TIEMPOS),GRUPO,POS,13,3886400
862311,15103,DESBRIDAMIENTO POR LESION DE TEJIDOS PROFUNDOS - MAS DEL 5% AREA CORPORAL,GRUPO,POS,7,1893200
862311,13300,DRENAJE - CURETAJE - SECUESTRECTOMIA - DE PELVIS,GRUPO,POS,8,2080800
862312,15103,DESBRIDAMIENTO POR LESION DE TEJIDOS PROFUNDOS - MAS DEL 5% AREA CORPORAL,GRUPO,POS,7,1893200
862312,13630,COCCIGECTOMIA,GRUPO,POS,8,2080800
862313,15103,DESBRIDAMIENTO POR LESION DE TEJIDOS PROFUNDOS - MAS DEL 5% AREA CORPORAL,GRUPO,POS,7,1893200
862314,15103,DESBRIDAMIENTO POR LESION DE TEJIDOS PROFUNDOS - MAS DEL 5% AREA CORPORAL,GRUPO,POS,7,1893200
862314,13300,DRENAJE - CURETAJE - SECUESTRECTOMIA - DE PELVIS,GRUPO,POS,8,2080800
862315,15241,COLGAJO DE PIEL A DISTANCIA (INCLUIDOS VARIOS TIEMPOS),GRUPO,POS,13,3886400
862315,15103,DESBRIDAMIENTO POR LESION DE TEJIDOS PROFUNDOS - MAS DEL 5% AREA CORPORAL,GRUPO,POS,7,1893200
862320,15263,TRATAMIENTO QUIRURGICO QUEMADURAS EN MANOS (NO INCLUYE DEDOS),GRUPO,POS,5,1063500
862320,15266,TRATAMIENTO QUIRURGICO QUEMADURAS UNO A DOS DEDOS,GRUPO,POS,5,1063500
862320,15267,TRATAMIENTO QUIRURGICO QUEMADURAS -TRES O MAS DEDOS,GRUPO,POS,6,1465600
862324,15160,TRATAMIENTO QUIRURGICO QUEMADURAS EN AREA GENERAL - HASTA 5% (TRATAMIENTO TOTAL),GRUPO,POS,5,1063500
862326,15161,TRATAMIENTO DE QUEMADURAS EN AREA GENERAL DE 6 A 15% (TRATAMIENTO TOTAL),GRUPO,POS,8,2080800
862328,15162,TRATAMIENTO DE QUEMADURAS EN AREA GENERAL DE 16 A 25% (TRATAMIENTO TOTAL),GRUPO,POS,13,3886400
862329,15163,TRATAMIENTO DE QUEMADURAS EN AREA GENERAL DE 26% EN ADELANTE (TRATAMIENTO TOTAL),GRUPO,POS,20,3572100
862351,15263,TRATAMIENTO QUIRURGICO QUEMADURAS EN MANOS (NO INCLUYE DEDOS),GRUPO,POS,5,1063500
862351,15266,TRATAMIENTO QUIRURGICO QUEMADURAS UNO A DOS DEDOS,GRUPO,POS,5,1063500
862351,15267,TRATAMIENTO QUIRURGICO QUEMADURAS -TRES O MAS DEDOS,GRUPO,POS,6,1465600
862352,15264,TRATAMIENTO QUIRURGICO QUEMADURAS PIE,GRUPO,POS,5,1063500
862353,,ESCAROTOMIA DESCOMPRESIVA EN EXTREMIDAD SUPERIOR EXCEPTO MUÑECA MANOS,,POS,,
862354,,ESCAROTOMIA DESCOMPRESIVA EN EXTREMIDAD INFERIOR EXCEPTO TOBILLO PIE,,POS,,
862355,,ESCAROTOMIA DESCOMPRESIVA EN TRONCO (TORAX O ABDOMEN),,POS,,
862401,,DERMOEXFOLIACION SUPERFICIAL,,POS,,
862402,,DERMOEXFOLIACION MEDIA,,NO POS,,
862403,,DERMOEXFOLIACION PROFUNDA,,NO POS,,
862404,,DERMOEXFOLIACION CON LASER PARCIAL O TOTAL,,POS,,
862505,15183,DERMOABRACION AREA GENERAL,GRUPO,POS,5,1063500
862506,15183,DERMOABRACION AREA GENERAL,GRUPO,POS,5,1063500
862507,15183,DERMOABRACION AREA GENERAL,GRUPO,POS,5,1063500
862508,15183,DERMOABRACION AREA GENERAL,GRUPO,POS,5,1063500
862509,15183,DERMOABRACION AREA GENERAL,GRUPO,POS,5,1063500
862510,15282,DERMOABRACION CARA (PARCIAL),GRUPO,POS,8,2080800
862510,15283,DERMOABRACION CARA (TOTAL),GRUPO,POS,10,3170500
862511,,DERMOABRASION (QUIMICA O MECANICA) EN AREA ESPECIAL EN PLIEGUES DE FLEXION (AXILA - ANTECUBITAL - HUECOS POPLITEOS - INGUINAL),,POS,,
862512,,DERMOABRASION (QUIMICA O MECANICA) EN AREA ESPECIAL EN MUÑECAS Y MANOS,,POS,,
862513,,DERMOABRASION (QUIMICA O MECANICA) EN AREA ESPECIAL EN TOBILLOS Y PIES,,POS,,
862514,,DERMOABRASION (QUIMICA O MECANICA) EN AREA ESPECIAL EN GENITALES,,POS,,
862601,,DESBRIDAMIENTO CON COLOCACION DE DISPOSITIVO DE PRESION SUBATMOSFERICA,,POS,,
862602,,SUSTITUCION DE DISPOSITIVO DE PRESION SUBATMOSFERICA,,POS,,
862603,,DESBRIDAMIENTO (MECANICO O FISICO) CON DISPOSITIVO,,POS,,
862701,15201,ONICECTOMIA TRES O MAS UÑAS,GRUPO,POS,3,625000
862701,15200,ONICECTOMIA UNA A DOS UÑAS,GRUPO,POS,2,528700
862702,15200,ONICECTOMIA UNA A DOS UÑAS,GRUPO,POS,2,528700
862703,15200,ONICECTOMIA UNA A DOS UÑAS,GRUPO,POS,2,528700
862801,15102,DESBRIDAMIENTO POR LESION SUPERFICIAL - MAS DEL 5% AREA CORPORAL,GRUPO,POS,5,1063500
862802,15102,DESBRIDAMIENTO POR LESION SUPERFICIAL - MAS DEL 5% AREA CORPORAL,GRUPO,POS,5,1063500
862803,15102,DESBRIDAMIENTO POR LESION SUPERFICIAL - MAS DEL 5% AREA CORPORAL,GRUPO,POS,5,1063500
862804,15102,DESBRIDAMIENTO POR LESION SUPERFICIAL - MAS DEL 5% AREA CORPORAL,GRUPO,POS,5,1063500
862805,15102,DESBRIDAMIENTO POR LESION SUPERFICIAL - MAS DEL 5% AREA CORPORAL,GRUPO,POS,5,1063500
862806,15102,DESBRIDAMIENTO POR LESION SUPERFICIAL - MAS DEL 5% AREA CORPORAL,GRUPO,POS,5,1063500
862807,15102,DESBRIDAMIENTO POR LESION SUPERFICIAL - MAS DEL 5% AREA CORPORAL,GRUPO,POS,5,1063500
862901,15104,FISTULECTOMIA DE PIEL Y/O TEJIDO CELULAR SUBCUTANEO,GRUPO,POS,5,1063500
863101,37406,CAUTERIZACION O FULGURACION EN PIEL (SESION) - INCLUYE VERRUGAS Y LUNARES: DE CUATRO A SIETE,PUNTOS,POS,11.94,138000
863101,37403,CRIOTERAPIA (SESION),PUNTOS,POS,8.21,94800
863102,37407,CAUTERIZACION O FULGURACION EN PIEL (SESION) - INCLUYE VERRUGAS Y LUNARES: DE OCHO O MAS,PUNTOS,POS,19.9,229900
863102,37403,CRIOTERAPIA (SESION),PUNTOS,POS,8.21,94800
863103,37405,CAUTERIZACION O FULGURACION EN PIEL (SESION) - INCLUYE VERRUGAS Y LUNARES: DE UNA A TRES,PUNTOS,POS,6.62,76500
863103,9802,FULGURACION DE CONDILOMAS VENEREOS,GRUPO,POS,4,840000
863103,11610,FULGURACION VULVA,GRUPO,POS,2,528700
863103,37403,CRIOTERAPIA (SESION),PUNTOS,POS,8.21,94800
863104,37406,CAUTERIZACION O FULGURACION EN PIEL (SESION) - INCLUYE VERRUGAS Y LUNARES: DE CUATRO A SIETE,PUNTOS,POS,11.94,138000
863104,9802,FULGURACION DE CONDILOMAS VENEREOS,GRUPO,POS,4,840000
863104,11610,FULGURACION VULVA,GRUPO,POS,2,528700
863104,37403,CRIOTERAPIA (SESION),PUNTOS,POS,8.21,94800
863105,37407,CAUTERIZACION O FULGURACION EN PIEL (SESION) - INCLUYE VERRUGAS Y LUNARES: DE OCHO O MAS,PUNTOS,POS,19.9,229900
863105,9802,FULGURACION DE CONDILOMAS VENEREOS,GRUPO,POS,4,840000
863105,11610,FULGURACION VULVA,GRUPO,POS,2,528700
863105,37403,CRIOTERAPIA (SESION),PUNTOS,POS,8.21,94800
863501,,ESCISION DE LESIONES CUTANEAS POR RADIOFRECUENCIA - HASTA CINCO LESIONES,,POS,,
863502,,ESCISION DE LESIONES CUTANEAS POR RADIOFRECUENCIA - ENTRE CINCO A DIEZ LESIONES,,POS,,
863503,,ESCISION DE LESIONES CUTANEAS POR RADIOFRECUENCIA - MAS DE DIEZ LESIONES,,POS,,
863601,,APERTURA O RESECCION DE QUISTES O PUSTULAS (CIRUGIA PARA ACNE),,POS,,
863602,,EXTRACCION DE COMEDONES (COMEDOLISIS),,POS,,
863603,,ABLACION DE TELANGIECTASIAS POR ESCLEROTERAPIA,,POS,,
863604,,ABLACION DE TELANGIECTASIAS POR HAZ DE LASER,,NO POS,,
863605,,ABLACION DE TELANGIECTASIAS POR RADIOFRECUENCIA,,POS,,
863690,,ESCISION O ABLACION LOCAL DE LESION CUTANEA,,POS,,
864101,15105,RESECCION TUMOR BENIGNO DE PIEL Y/O TEJIDO CELULAR SUBCUTANEO - EXCEPTO CARA,GRUPO,POS,5,1063500
864101,15107,RESECCION TUMOR MALIGNO DE PIEL Y/O TEJIDO CELULAR SUBCUTANEO - EXCEPTO CARA,GRUPO,POS,6,1465600
864102,15105,RESECCION TUMOR BENIGNO DE PIEL Y/O TEJIDO CELULAR SUBCUTANEO - EXCEPTO CARA,GRUPO,POS,5,1063500
864102,15107,RESECCION TUMOR MALIGNO DE PIEL Y/O TEJIDO CELULAR SUBCUTANEO - EXCEPTO CARA,GRUPO,POS,6,1465600
864103,15105,RESECCION TUMOR BENIGNO DE PIEL Y/O TEJIDO CELULAR SUBCUTANEO - EXCEPTO CARA,GRUPO,POS,5,1063500
864103,15107,RESECCION TUMOR MALIGNO DE PIEL Y/O TEJIDO CELULAR SUBCUTANEO - EXCEPTO CARA,GRUPO,POS,6,1465600
864104,15105,RESECCION TUMOR BENIGNO DE PIEL Y/O TEJIDO CELULAR SUBCUTANEO - EXCEPTO CARA,GRUPO,POS,5,1063500
864104,15107,RESECCION TUMOR MALIGNO DE PIEL Y/O TEJIDO CELULAR SUBCUTANEO - EXCEPTO CARA,GRUPO,POS,6,1465600
864105,15106,RESECCION TUMOR BENIGNO PIEL QUE REQUIERA REPARACION CON COLGAJO Y/O INJERTO,GRUPO,POS,7,1893200
864106,15108,RESECCION TUMOR MALIGNO DE PIEL QUE REQUIERA REPARACION CON COLGAJO Y/O INJERTO,GRUPO,POS,8,2080800
864201,15202,RESECCION TUMOR BENIGNO DE PIEL Y/O TEJIDO CELULAR SUBCUTANEO - EN CARA,GRUPO,POS,4,840000
864201,11612,RESECCION TUMOR BENIGNO VULVA; INCLUYE TUMORES DE PERINE - TUMORES PARAVAGINALES,GRUPO,POS,7,1893200
864201,15204,RESECCION TUMOR MALIGNO DE PIEL Y/O TEJIDO CELULAR SUBCUTANEO - EN CARA - REPARACION CON COLGAJO O INJERTO,GRUPO,POS,10,3170500
864201,15203,RESECCION TUMOR MALIGNO DE PIEL Y/O TEJIDO CELULAR SUBCUTANEO - EN CARA - REPARACION PRIMARIA,GRUPO,POS,8,2080800
864202,15202,RESECCION TUMOR BENIGNO DE PIEL Y/O TEJIDO CELULAR SUBCUTANEO - EN CARA,GRUPO,POS,4,840000
864202,11612,RESECCION TUMOR BENIGNO VULVA; INCLUYE TUMORES DE PERINE - TUMORES PARAVAGINALES,GRUPO,POS,7,1893200
864202,15204,RESECCION TUMOR MALIGNO DE PIEL Y/O TEJIDO CELULAR SUBCUTANEO - EN CARA - REPARACION CON COLGAJO O INJERTO,GRUPO,POS,10,3170500
864202,15203,RESECCION TUMOR MALIGNO DE PIEL Y/O TEJIDO CELULAR SUBCUTANEO - EN CARA - REPARACION PRIMARIA,GRUPO,POS,8,2080800
864203,15202,RESECCION TUMOR BENIGNO DE PIEL Y/O TEJIDO CELULAR SUBCUTANEO - EN CARA,GRUPO,POS,4,840000
864203,11612,RESECCION TUMOR BENIGNO VULVA; INCLUYE TUMORES DE PERINE - TUMORES PARAVAGINALES,GRUPO,POS,7,1893200
864203,15204,RESECCION TUMOR MALIGNO DE PIEL Y/O TEJIDO CELULAR SUBCUTANEO - EN CARA - REPARACION CON COLGAJO O INJERTO,GRUPO,POS,10,3170500
864203,15203,RESECCION TUMOR MALIGNO DE PIEL Y/O TEJIDO CELULAR SUBCUTANEO - EN CARA - REPARACION PRIMARIA,GRUPO,POS,8,2080800
864204,15202,RESECCION TUMOR BENIGNO DE PIEL Y/O TEJIDO CELULAR SUBCUTANEO - EN CARA,GRUPO,POS,4,840000
864204,11612,RESECCION TUMOR BENIGNO VULVA; INCLUYE TUMORES DE PERINE - TUMORES PARAVAGINALES,GRUPO,POS,7,1893200
864204,15204,RESECCION TUMOR MALIGNO DE PIEL Y/O TEJIDO CELULAR SUBCUTANEO - EN CARA - REPARACION CON COLGAJO O INJERTO,GRUPO,POS,10,3170500
864204,15203,RESECCION TUMOR MALIGNO DE PIEL Y/O TEJIDO CELULAR SUBCUTANEO - EN CARA - REPARACION PRIMARIA,GRUPO,POS,8,2080800
864205,15202,RESECCION TUMOR BENIGNO DE PIEL Y/O TEJIDO CELULAR SUBCUTANEO - EN CARA,GRUPO,POS,4,840000
864205,11612,RESECCION TUMOR BENIGNO VULVA; INCLUYE TUMORES DE PERINE - TUMORES PARAVAGINALES,GRUPO,POS,7,1893200
864205,15204,RESECCION TUMOR MALIGNO DE PIEL Y/O TEJIDO CELULAR SUBCUTANEO - EN CARA - REPARACION CON COLGAJO O INJERTO,GRUPO,POS,10,3170500
864205,15203,RESECCION TUMOR MALIGNO DE PIEL Y/O TEJIDO CELULAR SUBCUTANEO - EN CARA - REPARACION PRIMARIA,GRUPO,POS,8,2080800
864301,,CIRUGIA MICROGRAFICA [DE MOHS] POR CORTE,,POS,,
865101,39146,SUTURA,PUNTOS,POS,2.11,24400
865101,15110,SUTURA HERIDA - EXCEPTO CARA,GRUPO,POS,5,1063500
865102,39146,SUTURA,PUNTOS,POS,2.11,24400
865102,15111,SUTURA HERIDAS MULTIPLES - EXCEPTO CARA (MAS DE TRES O UNA EXTENSA DE MAS DE 10 CMS),GRUPO,POS,8,2080800
865201,39146,SUTURA,PUNTOS,POS,2.11,24400
865201,15210,SUTURA HERIDA CARA; INCLUYE SUTURA LABIOS,GRUPO,POS,5,1063500
865202,39146,SUTURA,PUNTOS,POS,2.11,24400
865202,15211,SUTURA HERIDAS MULTIPLES CARA (MAS DE TRES O UNA EXTENSA DE MAS DE 10 CMS),GRUPO,POS,8,2080800
865203,39146,SUTURA,PUNTOS,POS,2.11,24400
865203,15110,SUTURA HERIDA - EXCEPTO CARA,GRUPO,POS,5,1063500
865204,39146,SUTURA,PUNTOS,POS,2.11,24400
865204,15211,SUTURA HERIDAS MULTIPLES CARA (MAS DE TRES O UNA EXTENSA DE MAS DE 10 CMS),GRUPO,POS,8,2080800
865205,39146,SUTURA,PUNTOS,POS,2.11,24400
865205,15210,SUTURA HERIDA CARA; INCLUYE SUTURA LABIOS,GRUPO,POS,5,1063500
865205,15211,SUTURA HERIDAS MULTIPLES CARA (MAS DE TRES O UNA EXTENSA DE MAS DE 10 CMS),GRUPO,POS,8,2080800
865206,39146,SUTURA,PUNTOS,POS,2.11,24400
865206,15111,SUTURA HERIDAS MULTIPLES - EXCEPTO CARA (MAS DE TRES O UNA EXTENSA DE MAS DE 10 CMS),GRUPO,POS,8,2080800
865207,15212,AVULSION CUERO CABELLUDO (ESCALPE),GRUPO,POS,10,3170500
865207,39146,SUTURA,PUNTOS,POS,2.11,24400
865208,39146,SUTURA,PUNTOS,POS,2.11,24400
865208,15210,SUTURA HERIDA CARA; INCLUYE SUTURA LABIOS,GRUPO,POS,5,1063500
865208,15211,SUTURA HERIDAS MULTIPLES CARA (MAS DE TRES O UNA EXTENSA DE MAS DE 10 CMS),GRUPO,POS,8,2080800
865209,15212,AVULSION CUERO CABELLUDO (ESCALPE),GRUPO,POS,10,3170500
865209,15211,SUTURA HERIDAS MULTIPLES CARA (MAS DE TRES O UNA EXTENSA DE MAS DE 10 CMS),GRUPO,POS,8,2080800
865210,39146,SUTURA,PUNTOS,POS,2.11,24400
865210,15110,SUTURA HERIDA - EXCEPTO CARA,GRUPO,POS,5,1063500
866101,15130,INJERTO DE PIEL EN AREA GENERAL HASTA 5%,GRUPO,POS,8,2080800
866102,15131,INJERTO DE PIEL EN AREA GENERAL ENTRE 6 A 15%,GRUPO,POS,10,3170500
866103,15132,INJERTO DE PIEL EN AREA GENERAL MAS DEL 16%,GRUPO,POS,13,3886400
866104,15132,INJERTO DE PIEL EN AREA GENERAL MAS DEL 16%,GRUPO,POS,13,3886400
866110,15230,INJERTO DE PIEL EN AREA ESPECIAL; INCLUYE CARA - CUELLO - GENITALES - PLANTA DE PIE - ZONAS DE FLEXION - (NO INCLUYE DEDOS),GRUPO,POS,6,1465600
866201,15130,INJERTO DE PIEL EN AREA GENERAL HASTA 5%,GRUPO,POS,8,2080800
866202,15131,INJERTO DE PIEL EN AREA GENERAL ENTRE 6 A 15%,GRUPO,POS,10,3170500
866203,15132,INJERTO DE PIEL EN AREA GENERAL MAS DEL 16%,GRUPO,POS,13,3886400
866204,15132,INJERTO DE PIEL EN AREA GENERAL MAS DEL 16%,GRUPO,POS,13,3886400
866205,15230,INJERTO DE PIEL EN AREA ESPECIAL; INCLUYE CARA - CUELLO - GENITALES - PLANTA DE PIE - ZONAS DE FLEXION - (NO INCLUYE DEDOS),GRUPO,POS,6,1465600
866301,15233,INJERTO CONDROCUTANEO,GRUPO,POS,7,1893200
866401,15235,TRATAMIENTO QIRURGICO PARA ALOPECIA POST SECUELAS DE TRAUMA,GRUPO,POS,7,1893200
866402,,MICROINJERTO DE CUERO CABELLUDO,,NO POS,,
866403,15234,INJERTO REGION PILOSA; INCLUYE BARBA - CEJA,GRUPO,POS,6,1465600
866501,,INJERTO HETEROLOGO DE PIEL,,POS,,
866601,15131,INJERTO DE PIEL EN AREA GENERAL ENTRE 6 A 15%,GRUPO,POS,10,3170500
866601,15130,INJERTO DE PIEL EN AREA GENERAL HASTA 5%,GRUPO,POS,8,2080800
866601,15132,INJERTO DE PIEL EN AREA GENERAL MAS DEL 16%,GRUPO,POS,13,3886400
866602,,HOMOINJERTO O AUTOINJERTO DE PIEL POR CULTIVO,,POS,,
866701,15133,LIPOINJERTO,GRUPO,POS,6,1465600
866702,15133,LIPOINJERTO,GRUPO,POS,6,1465600
867001,15140,COLGAJO DE PIEL REGIONAL,GRUPO,POS,7,1893200
867001,15141,COLGAJO PEDICULADO EN VARIOS TIEMPOS,GRUPO,POS,13,3886400
867002,15140,COLGAJO DE PIEL REGIONAL,GRUPO,POS,7,1893200
867002,15141,COLGAJO PEDICULADO EN VARIOS TIEMPOS,GRUPO,POS,13,3886400
867003,15140,COLGAJO DE PIEL REGIONAL,GRUPO,POS,7,1893200
867003,15141,COLGAJO PEDICULADO EN VARIOS TIEMPOS,GRUPO,POS,13,3886400
867004,15141,COLGAJO PEDICULADO EN VARIOS TIEMPOS,GRUPO,POS,13,3886400
867101,15240,COLGAJO DE CUERO CABELLUDO,GRUPO,POS,10,3170500
867102,15240,COLGAJO DE CUERO CABELLUDO,GRUPO,POS,10,3170500
867103,15241,COLGAJO DE PIEL A DISTANCIA (INCLUIDOS VARIOS TIEMPOS),GRUPO,POS,13,3886400
867104,15241,COLGAJO DE PIEL A DISTANCIA (INCLUIDOS VARIOS TIEMPOS),GRUPO,POS,13,3886400
867104,15142,COLGAJO MUSCULAR - MIOCUTANEO Y FASCIOCUTANEO,GRUPO,POS,13,3886400
867105,15242,COLGAJO LIBRE (CON MICROCIRUGIA),GRUPO,POS,20,3572100
867106,15242,COLGAJO LIBRE (CON MICROCIRUGIA),GRUPO,POS,20,3572100
867107,,COLGAJO NEUROVASCULAR (EN ISLA),,POS,,
867108,,COLGAJO COMPUESTO CON TECNICA MICROVASCULAR (EN PROPELA),,POS,,
867201,15140,COLGAJO DE PIEL REGIONAL,GRUPO,POS,7,1893200
867201,15142,COLGAJO MUSCULAR - MIOCUTANEO Y FASCIOCUTANEO,GRUPO,POS,13,3886400
867202,15140,COLGAJO DE PIEL REGIONAL,GRUPO,POS,7,1893200
867202,15142,COLGAJO MUSCULAR - MIOCUTANEO Y FASCIOCUTANEO,GRUPO,POS,13,3886400
867203,15140,COLGAJO DE PIEL REGIONAL,GRUPO,POS,7,1893200
867203,15142,COLGAJO MUSCULAR - MIOCUTANEO Y FASCIOCUTANEO,GRUPO,POS,13,3886400
867301,,DIFERIMIENTO DE CUALQUIER COLGAJO [DELAY],,POS,,
867302,,COLGAJO COMPUESTO PREFABRICADO,,POS,,
867501,,REVISION DE INJERTO O COLGAJO,,POS,,
868101,15170,CORRECCION QUIRURGICA CICATRIZ EN AREA GENERAL HASTA 5%,GRUPO,POS,4,840000
868101,15171,CORRECCION QUIRURGICA CICATRIZ EN AREA GENERAL MAS DEL 6%,GRUPO,POS,5,1063500
868102,15270,CORRECCION QUIRURGICA CICATRIZ EN CARA,GRUPO,POS,5,1063500
868102,15271,CORRECCION QUIRURGICA CICATRIZ EN CUELLO,GRUPO,POS,4,840000
868102,15272,CORRECCION QUIRURGICA CICATRIZ EN GENITALES,GRUPO,POS,4,840000
868102,14501,CORRECCION QUIRURGICA CICATRIZ EN MANO CON COLGAJO A DISTANCIA,GRUPO,POS,11,3405500
868102,14500,CORRECCION QUIRURGICA CICATRIZ EN MANO CON SUTURA PRIMARIA,GRUPO,POS,4,840000
868102,15276,CORRECCION QUIRURGICA CICATRIZ EN PLANTA DE PIE,GRUPO,POS,5,1063500
868103,15170,CORRECCION QUIRURGICA CICATRIZ EN AREA GENERAL HASTA 5%,GRUPO,POS,4,840000
868103,15171,CORRECCION QUIRURGICA CICATRIZ EN AREA GENERAL MAS DEL 6%,GRUPO,POS,5,1063500
868104,15270,CORRECCION QUIRURGICA CICATRIZ EN CARA,GRUPO,POS,5,1063500
868104,15271,CORRECCION QUIRURGICA CICATRIZ EN CUELLO,GRUPO,POS,4,840000
868104,15272,CORRECCION QUIRURGICA CICATRIZ EN GENITALES,GRUPO,POS,4,840000
868104,15276,CORRECCION QUIRURGICA CICATRIZ EN PLANTA DE PIE,GRUPO,POS,5,1063500
868201,,RITIDECTOMIA ARRUGAS GLABELARES,,NO POS,,
868202,,RITIDECTOMIA ARRUGAS ANGULO EXTERNO DEL OJO VIA CORONAL,,NO POS,,
868203,,RITIDECTOMIA CERVICOFACIAL SIN FRENTE,,NO POS,,
868204,,RITIDECTOMIA TOTAL (FRENTE - PARPADOS - MEJILLA Y CUELLO),,NO POS,,
868205,,RITIDECTOMIA DE FRENTE (VIA CORONAL O ENDOSCOPICA),,NO POS,,
868206,,RITIDECTOMIA SUBPERIOSTICA,,NO POS,,
868302,,RESECCION DE BOLSAS ADIPOSAS DE BICHAT EN CARA,,POS,,
868306,,REDUCCION DE TEJIDO ADIPOSO EN CARA - POR LIPOSUCCION,,POS,,
868307,,REDUCCION DE TEJIDO ADIPOSO EN CARA - POR LIPECTOMIA,,POS,,
868308,,REDUCCION DE TEJIDO ADIPOSO EN AREA SUBMANDIBULAR - POR LIPOSUCCION,,NO POS,,
868309,,REDUCCION DE TEJIDO ADIPOSO EN AREA SUBMANDIBULAR - POR LIPECTOMIA,,POS,,
868310,15180,DERMOLIPECTOMIA ABDOMINAL,GRUPO,POS,20,3572100
868311,15180,DERMOLIPECTOMIA ABDOMINAL,GRUPO,POS,20,3572100
868312,,REDUCCION DE TEJIDO ADIPOSO EN MUSLOS - PELVIS - GLUTEOS O BRAZOS - POR LIPOSUCCION,,POS,,
868313,,REDUCCION DE TEJIDO ADIPOSO EN MUSLOS - PELVIS - GLUTEOS O BRAZOS - POR LIPECTOMIA,,POS,,
868314,,PANICULECTOMIA DE TORAX,,POS,,
868315,,PANICULECTOMIA DE ABDOMEN,,POS,,
868316,,PANICULECTOMIA DE MUSLOS - PELVIS - GLUTEOS O BRAZOS,,POS,,
868401,15172,PLASTIA EN Z - (UNA A DOS) EN AREA GENERAL,GRUPO,POS,6,1465600
868402,15173,PLASTIA EN Z - (TRES O MAS) EN AREA GENERAL,GRUPO,POS,8,2080800
868403,15173,PLASTIA EN Z - (TRES O MAS) EN AREA GENERAL,GRUPO,POS,8,2080800
868501,15273,PLASTIA EN Z (UNA A DOS) - EN AREA ESPECIAL; INCLUYE: CARA - CUELLO - GENITALES - PLANTA DE PIE,GRUPO,POS,7,1893200
